"Year","Country Name","Country Code","Adolescent fertility rate (births per 1,000 women ages 15-19)","Agriculture, value added (% of GDP)","Births attended by skilled health staff (% of total)","Cash surplus/deficit (% of GDP)","Contraceptive prevalence (% of women ages 15-49)","Exports of goods and services (% of GDP)","External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)","Foreign direct investment, net inflows (BoP, current US$)","GDP (current US$)","GDP growth (annual %)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","Gross capital formation (% of GDP)","High-technology exports (% of manufactured exports)","Immunization, measles (% of children ages 12-23 months)","Imports of goods and services (% of GDP)","Income share held by lowest 20%","Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Internet users (per 100 people)","Life expectancy at birth, total (years)","Malnutrition prevalence, weight for age (% of children under 5)","Market capitalization of listed companies (% of GDP)","Merchandise trade (% of GDP)","Military expenditure (% of GDP)","Mobile cellular subscriptions (per 100 people)","Mortality rate, under-5 (per 1,000)","Net barter terms of trade (2000 = 100)","Official development assistance and official aid (current US$)","Population growth (annual %)","Population, total","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, total (% of relevant age group)","Ratio of girls to boys in primary and secondary education (%)","Renewable internal freshwater resources per capita (cubic meters)","Revenue, excluding grants (% of GDP)","Roads, paved (% of total roads)","Services, etc., value added (% of GDP)","Surface area (sq. km)","Time required to start a business (days)","Total debt service (% of exports of goods, services and income)","Workers' remittances and compensation of employees, received (current US$)"
2007,"Latvia","LVA",15.206,3.27628719948629,,0.808189324690965,,41.9292417404719,3.934241E10,1.42,2.2472E9,2.87658622031919E10,9.97759744100901,10090.0,16770.0,2.29710752870884E10,3.81661851085451E10,35.142998261152,7.41868588724734,97.0,61.0606296389015,,22.0486153459716,20.2951181197157,55.0228021615922,71.2170731707317,,10.8163974993065,82.2932931847712,1.69825235624057,97.4038047537454,8.6,,,-0.5191893956554,2276100.0,0.8,89.5430373194033,99.7903189727985,7354.68564650059,26.5752812941901,,74.6750974545421,64590.0,16.0,73.2635632278353,5.519E8
2007,"Lebanon","LBN",16.199,6.41244580748208,,-11.2912743447289,,24.9308196475987,2.4634377E10,2.209,2.84456E9,2.47313176833181E10,7.50000000000001,6190.0,10910.0,2.53652086524847E10,4.47037368311755E10,17.664921409121,,53.0,49.0982568585858,,23.9920255022705,3.92906391282844,38.3200134665744,71.9673170731707,,43.9038879328456,63.9876944796774,5.12841676169519,30.7536413808176,29.4,98.7863004080753,9.394E8,1.02485866625349,4097075.80444739,0.1,81.526002783753,103.280146563463,1171.56729069782,21.1723601446295,,69.5955286902474,10400.0,46.0,18.6969891723178,5.7692E9
2007,"Lesotho","LSO",73.464,7.39212791150323,,8.79686287531974,,52.7175454694586,6.80166E8,3.373,1.3034E8,1.66956419545999E9,5.06424659600613,1040.0,1880.0,2.0765581424795E9,3.77011714751428E9,26.5267824915343,,85.0,102.608639471754,,36.0560787539561,9.16086610990079,3.4898346080435,42.5573170731707,,,151.835910646226,2.38584989065917,22.7337797323977,83.5,78.9453721923199,1.2951E8,0.546789579432477,2005825.71559871,23.2,,,2607.40500000964,60.2566574374726,,56.5517933345406,30350.0,73.0,6.99544498226257,4.43283E8
2007,"Liberia","LBR",141.572,53.9719439150558,46.3,,11.4,33.2698066975225,2.475319E9,5.145,1.3164E8,7.34933279196919E8,9.40000420971776,150.0,280.0,5.30632081110549E8,1.02402713325187E9,20.0,,95.0,83.7734821671658,6.44,18.5697250204193,15.9617188557888,0.551376580555429,58.0365853658537,20.4,,95.4780549285734,0.490773240999863,15.5212507426353,132.8,,6.9617E8,4.40359356590871,3627285.0,1.7,,,55137.6580555429,,,27.4583310645249,111370.0,68.0,111.610357889708,6.4557E7
2007,"Libya","LBY",3.16,,,,,,,2.724,4.689E9,5.83333333333333E10,6.80000000000001,9010.0,14710.0,5.5476651374727E10,9.05503650452967E10,,,98.0,,,,5.39084949326359,4.73159408417491,74.2219512195122,,,93.8057142857143,1.09795918367347,73.0936264290666,17.8,172.008029155027,1.902E7,1.9327091732012,6156487.53502059,,,,97.4581685720888,,,,1759540.0,,,1.6E7
2007,"Liechtenstein","LIE",,,,,,,,,,,,,,,,,,,,,,,65.2167748887062,,,,,,90.7732441092239,2.5,,,0.654303654272447,35267.0,,113.936430317848,91.8623357900839,,,,,160.0,,,
2007,"Lithuania","LTU",21.891,4.4060315456,,-0.882322671891924,,54.3840503287694,,1.35,2.01703665555058E9,3.88937679579907E10,8.92464324971196,9910.0,17090.0,3.34368563488237E10,5.76898169690808E10,30.5179302354729,11.0557722330705,97.0,67.7992473917017,,32.7996860229,8.82322299306664,49.2078487553983,70.8846341463415,,26.0561538057871,107.024582434287,1.54475247787061,145.516376556826,8.2,,,-0.545490813022069,3375618.0,0.1,94.8224417922129,99.7191976358415,4609.52631488513,28.8432595907629,,62.7942824315,65300.0,26.0,,1.43264E9
2007,"Luxembourg","LUX",12.284,0.390540114529867,,3.22060192166613,,172.500083016947,,1.61,1.88118995247916E11,4.94596518121099E10,4.45642593854707,79060.0,65050.0,3.79481314268172E10,3.12212892331277E10,19.112991598685,8.85122816876834,96.0,141.942928616495,,14.3847921965433,2.19143056769202,75.8165223242839,79.1756097560976,,335.833900794527,101.047070043795,0.741618055632423,142.606246341092,2.8,,,1.54438684650549,479993.0,0.2,84.0780688238315,102.039349884322,2083.36371572085,38.4011857898389,,85.2246676889268,2590.0,26.0,,1.56515E9
2007,"Macao, China","MAC",5.184,,,16.2370819741216,,88.3206228430193,,0.953,4.37216224490227E9,1.85986137209273E10,25.2671427290324,35360.0,52260.0,1.81418272690528E10,2.68109458294106E10,36.7700054731608,,,54.6403437519655,,17.6900765902,4.92608491799594,46.3868900513764,80.6229268292683,,,42.5205938392149,,154.81585574067,,91.0871905163478,,2.59878987175692,513076.0,,102.617283950617,96.810373415442,,28.7239027618653,,82.3099234098,28.2,,,3.9872E8
2007,"Macedonia, FYR","MKD",21.686,11.9589361217222,,,,53.1623927281943,3.75987E9,1.426,3.19688469803584E8,7.92666429423792E9,5.86108612759266,3410.0,9050.0,6.94542868647287E9,1.84418919140047E10,22.4202907017602,0.826746320434476,96.0,72.2427826222427,,29.530139702906,7.65147274928279,27.29643355927,74.1319512195122,,34.2551027671729,108.29271533853,2.05237102194361,95.5663093512982,16.6,,2.1345E8,0.0321933529889004,2037031.68325141,0.1,93.7900812312954,98.2685208472491,2650.91605810509,,,58.5109241753719,25710.0,15.0,,3.4501E8
2007,"Madagascar","MDG",132.773,26.1710302428392,,-2.66286111978866,,30.3970321085135,1.661265E9,4.776,9.96883571512428E8,7.34708031962637E9,6.24061271984328,340.0,980.0,6.3565998714501E9,1.82096261780697E10,27.4659138049886,1.06944521394545,81.0,46.7989668293203,,17.4497987933801,9.68218751578075,0.650385003734339,60.1107317073171,,,52.7134038218457,1.11853792856799,11.9198478421596,111.8,74.8414232951692,8.9202E8,2.71838402369752,1.8604365E7,0.1,61.5150216264661,96.4732641225778,18114.0286164027,11.8833469531063,,56.3791709637807,587040.0,7.0,,1.1E7
2007,"Malawi","MWI",135.239,34.3077322975346,,,,23.5547722980126,8.70042E8,5.593,5.46373333333333E7,3.58585797239587E9,8.60000000000018,250.0,760.0,3.5474496152716E9,1.05913698667131E10,25.836748505879,2.13184270490861,83.0,44.5264419020461,,20.3718621667375,7.39343682504688,1.0019064648104,48.2607317073171,,,58.2244198200918,1.1602675609275,7.54919057231826,110.5,84.5898167519989,7.3471E8,2.54170863102361,1.39200618918446E7,11.9,55.3630086735568,99.7964441189014,1159.47760328968,,,45.3204055357279,118480.0,37.0,,1000000.0
2007,"Malaysia","MYS",12.797,10.2359689903157,,,,110.17229301557,5.3716733E10,2.597,8.45555E9,1.86718646485979E11,6.34711863836091,6420.0,13230.0,1.70489269935242E11,3.5121232906638E11,21.935487891516,51.6612517898198,90.0,89.9116635429125,,47.7164944598856,5.19744436840864,55.7173962284918,74.2875609756098,,174.413758951736,173.091190988399,2.12646292672591,87.9375671612753,11.2,100.095178785,1.9966E8,1.6550315633522,2.65495177472697E7,0.5,,,21845.9711969588,,,42.0475365497987,329740.0,24.0,4.63296230555521,1.803E9
2007,"Maldives","MDV",13.41,,,-8.77195582894834,,,5.62345E8,2.631,1.498E7,1.054140625E9,7.30478589420656,3220.0,4970.0,9.84391285698446E8,1.51662894733846E9,,,97.0,,,,7.31810566966419,16.2769229927668,68.4970731707317,,,125.627451271029,,102.685113847668,30.2,94.4916976289619,3.737E7,1.66714471305566,305340.266228979,,,,98.2510442219323,49.1899503446231,,,300.0,9.0,5.08899915208799,2982000.0
2007,"Mali","MLI",162.9,36.5410468622574,,-5.62828126093845,,27.315661182206,2.018146E9,6.516,3.6E8,6.84791453669122E9,2.79997025747487,560.0,1180.0,6.94101994686194E9,1.4524416934189E10,23.3326020719074,7.27582954899636,68.0,37.1267519804997,,24.1874806772675,4.08451178172244,0.810755940419018,54.3107317073171,,,54.160240758379,2.30347349177331,20.5193491280303,195.6,132.262273981984,1.01722E9,3.01054618983658,1.23341680294464E7,1.5,52.1767826611687,75.9572709295605,4864.53564251411,16.2435049893967,,,1240190.0,25.0,,3.4392E8
2007,"Malta","MLT",11.466,,,-1.77455983401506,,87.7416305541992,,1.3,9.31641396266871E8,7.44854528E9,3.78999996185303,16680.0,22460.0,6.825206784E9,9.1918547828794E9,21.5610980987549,52.4716526706999,79.0,89.9335556030273,,,2.48625016212463,44.7124490159996,79.569512195122,,75.630137003074,105.439875502777,1.54323438039351,90.7948983008184,5.3,,,0.683912156240328,409197.0,0.1,,,123.412439485138,39.2184446958106,,,320.0,,,4.3351E7
2007,"Marshall Islands","MHL",,,,,,,,,,1.49219E8,1.96966880441182,3190.0,,1.86121502185044E8,,,,94.0,,,,1.69965640952799,3.77257119689035,,,,78.4082455987508,,1.28610381712171,54.0,,5.212E7,2.25855670274906,58315.6655019105,,90.695915279879,98.8894363352212,,,,,180.0,17.0,,
2007,"Mauritania","MRT",90.003,12.5404331247782,,,,57.6565198842799,1.704384E9,4.37,1.5287626041839E8,2.64378487477027E9,1.89999999999999,840.0,2000.0,2.63620430188198E9,6.256191820783E9,25.9339707192738,,67.0,64.8554913120299,,46.7427258119981,-2.55723059182232,1.44185434788066,64.1307317073171,,,111.582452420844,,45.3052103713282,118.5,153.599441156129,3.6377E8,2.50935310213467,3120980.98300597,0.8,59.4389524210984,102.588769396889,128.164830922725,,,40.7168410632237,1030700.0,65.0,,2000000.0
2007,"Mauritius","MUS",39.321,5.26665025095362,,-2.26587618287538,,61.8064307377694,4.252515E9,1.66,3.38907846560965E8,6.78649355472679E9,4.67546902123131,5610.0,11410.0,7.06742420444792E9,1.43806913122761E10,26.763858674224,8.09890357934068,98.0,71.064664851409,,27.8114542395718,7.00898576480908,26.9693152649497,72.4321951219512,,83.4821392566412,90.371320160296,0.168737886215939,73.6597043528475,15.1,86.4413771796712,7.457E7,0.61304757936328,1260692.0,1.7,93.5294683203538,,2182.13489099637,20.9325276479307,,66.9218955094746,2040.0,7.0,4.86957685676883,2.15E8
2007,"Mayotte","MYT",43.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0724E8,2.60840656332478,186000.0,,,,,,,,374.0,,,
2007,"Mexico","MEX",64.8,3.73321911127928,,,,28.3098647040851,1.78107718E11,2.1339003638,2.46864E10,1.02281528405641E12,3.20292407558784,9400.0,13910.0,9.8952147635845E11,1.46441682463667E12,25.966012232993,17.0881976290622,96.0,29.9282285977208,,35.9398110355441,4.72610132625546,20.9954291278949,74.9064048858537,,38.8852851731599,55.4374014388241,0.412881925006731,63.2210658695416,34.72,104.594820384294,1.2109E8,1.01112562776032,1.05280515417673E8,0.3,104.914522871724,99.205624712445,3884.85940040661,,,60.3269698531766,1964380.0,27.0,12.5369809293729,2.71364E10
2007,"Micronesia, Fed. Sts.","FSM",25.426,,,,,,,3.705,,2.381E8,-3.60448124695567,2280.0,3000.0,2.52676187017786E8,3.32518296962121E8,,,92.0,,,,3.65219615021937,13.5182460344574,68.5053658536585,,,65.9386812263755,,24.7257732134248,40.2,80.5982335804429,1.1488E8,0.31062717415328,110961.140681755,,,,,,,,700.0,16.0,,
2007,"Moldova","MDA",33.81,11.9706748675236,,-0.336892092957288,,45.5877764768128,3.203032E9,1.5,4.9342E8,4.40249592129332E9,2.98786914937443,1130.0,2900.0,4.13763975213924E9,1.06231285092469E10,38.1212138124785,5.09666488800436,96.0,97.7400110511836,,14.817043275825,15.9204866456481,19.086732566792,68.3475609756098,,,114.298799816304,0.516567875867841,51.3386752553328,18.2,,2.6915E8,-1.12195378962179,3667469.0,0.4,92.9134699634561,101.683380980458,272.667608097028,34.2480758454901,,73.2122818566514,33840.0,23.0,9.46938569736079,1.4982E9
2007,"Monaco","MCO",,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,4.1,,,0.306278953054573,32700.0,,,,,,,,1.95,,,
2007,"Mongolia","MNG",16.572,22.9606955213814,,7.68282511982495,,64.285662594254,1.596177E9,1.869,3.277E8,3.92978773100314E9,10.2228440152322,1290.0,3170.0,3.36097333029453E9,8.2712764937418E9,40.2378154106926,7.51255342414782,98.0,65.7320872143033,,41.4541854406404,12.3284110366222,12.2680012463133,66.8014634146341,,15.5784495729933,101.946982235026,1.43927390723825,35.1213706930001,43.3,160.269468256047,2.2792E8,0.914943476556064,2608411.86412632,0.1,110.381747746695,107.031453325152,13341.4513553657,40.5012376772561,,35.5851190379782,1566500.0,13.0,,1.94E8
2007,"Montenegro","MNE",14.724,9.27438204680571,,,,46.3264379818505,1.174024E9,1.636,8.7567304191679E8,3.84615384615385E9,10.7,5230.0,12560.0,3.245763249958E9,7.80058534739237E9,24.7729747580071,,90.0,84.9045017078292,,17.6654896129633,18.1251826789135,45.0928510116098,73.95,,96.174,94.692,1.41992882562278,,10.4,,1.0586E8,-0.0759847873810285,620941.0,,,,,,,73.060128340231,14026.0,24.0,,
2007,"Morocco","MAR",18.865,13.730898002342,,2.52500409069134,,35.7997507202948,2.0254705E10,2.376,2.80664E9,7.51187744140625E10,2.71504454312014,2290.0,4050.0,7.06519363302951E10,1.25129613358019E11,32.530514013452,9.01520508153086,95.0,44.9283605228049,6.52,27.3144593348959,3.76949940905536,21.3864965614406,71.1453658536585,,100.500241902066,62.530713121175,3.20618551675163,64.9025084209186,34.4,98.4245641535655,1.0895E9,1.18664411378391,3.08605945861168E7,0.1,83.3773053603592,88.070980122156,939.709697396633,34.804191237815,,58.9546426627621,446550.0,12.0,11.428835426447,6.730472E9
2007,"Mozambique","MOZ",149.197,27.5550565975145,,,,37.5774725766791,3.104868E9,5.113,4.2736E8,8.01051755247056E9,7.02190493553468,340.0,730.0,7.26603007055913E9,1.55527748452317E10,18.6587318841949,,77.0,44.3204894068942,,25.7199214207607,7.40000000000001,0.935794992155297,42.0714634146341,,,74.9015274069216,0.855945364354933,15.4406173705624,168.472796153715,127.607273474881,1.77674E9,1.89291842841594,2.13722024243115E7,12.5,46.3229577149619,85.4457411739288,4693.01188565881,,,46.7250219817249,799380.0,29.0,1.31820049505145,9.9386E7
2007,"Myanmar","MMR",18.397,,,,,,7.373023E9,2.067,4.27698E8,,,,1290.0,,6.30790564106144E10,,,81.0,,,,,0.081996070760644,62.0743902439024,,,,,0.556298242272051,103.0,122.750673958214,1.8958E8,0.830821823216061,4.87828253585036E7,0.7,,,18051.4349779558,,,,676580.0,,,1.25E8
2007,"Namibia","NAM",74.414,10.2880078867685,,,,47.869241908977,,3.6,1.69928495067446E8,8.71730496453901E9,4.05878087275519,4100.0,6070.0,8.53575943551591E9,1.262642586365E10,20.9430984265421,5.23822873526472,69.0,49.7469775615471,,35.9604957397366,9.33574345196824,4.85557481177929,52.7773170731707,17.5,8.05294758937143,73.8946266329303,2.61320923572579,38.4729787586397,67.6,139.326378908742,2.0507E8,1.62500415351946,2080083.28396014,15.3,77.0827322562031,103.78646435582,2961.419885204,,,53.7514963734948,824290.0,99.0,,1.6157E7
2007,"Nepal","NPL",101.386,33.5431300927227,,,,13.043376756782,3.644631E9,2.9588888889,5740000.0,1.02825758004557E10,3.34758776192513,350.0,1060.0,9.83665184380006E9,2.98371272459817E10,28.1291112887234,,81.0,31.2982539983356,,17.0847813549045,7.72659661675044,1.41426200816999,63.7124390243903,,47.745157393174,36.8783374281758,1.5899958526624,11.6299359953633,54.7,80.0265133506355,5.984E8,1.67264560962548,2.81075923487737E7,0.5,,96.5531339775996,7051.47554228874,11.8634592091494,,49.3720885523728,147180.0,31.0,4.48891452877605,1.733859E9
2007,"Netherlands","NLD",3.787,2.12314908951813,,0.338494147840089,,75.3019013934735,,1.71,1.23608690684379E11,7.65817639329903E11,3.48256421695336,45650.0,39470.0,7.47879713962902E11,6.46527041865457E11,19.7272030267882,25.7892785607257,96.0,67.3129748345507,,24.1611386811351,1.19450881229064,84.1932644846325,80.2324390243902,,124.895104434789,136.453208317893,1.49891785529822,117.726870851517,5.2,111.68581144246,,0.214109197877042,1.6381137E7,0.2,,97.8635973430955,671.504059821977,41.316481305079,,73.7157122293468,41530.0,10.0,,2.547824E9
2007,"Netherlands Antilles","ANT",31.743,,,,,,,1.85,2.31787709497207E8,,,,,,,,,,,,,,,74.9287804878049,,,,,,,128.553486454977,,1.31038300197464,191328.784822707,,,,,,,,800.0,,,3.2447E7
2007,"New Caledonia","NCL",26.422,,,,,,,2.2,6.59404436232585E8,,,,,,,,0.550638589633913,,,,,,35.0660066006601,75.9463414634146,,,,,72.7516501650165,,187.873292804637,,1.63918664014089,242400.0,,,,,,,,18580.0,,,5.85789E8
2007,"New Zealand","NZL",22.55,,,3.13924684546993,,,,2.2,2.75254778074045E9,1.35667446191359E11,3.0,27090.0,25380.0,1.14544212050357E11,1.07295563863635E11,,9.8040857168407,79.0,,,,4.94791666666667,69.1759335903318,80.1212195121951,,34.9781847688546,42.6198996540724,1.02982064192982,100.541754369368,5.8,118.13137755833,,1.03889011022843,4228300.0,0.1,,102.221920457711,77336.0452191188,36.8402811824312,,,267710.0,12.0,,6.4954E8
2007,"Nicaragua","NIC",112.7,19.3691035501325,,0.417150510916431,,33.209331383379,3.389708E9,2.755,3.817E8,5.72593495934959E9,3.90083783133043,990.0,2510.0,5.53425007356848E9,1.40726901753316E10,31.7706247899776,4.46256811570493,99.0,67.152356746984,,29.5674375746446,9.17200310040052,,72.890487804878,,,84.1452629169802,0.678697695551548,37.8754684596069,34.6,78.270509977827,8.3365E8,1.29717693838439,5604596.02569371,0.2,74.223304762784,102.54321218308,33854.3579466131,19.4794751215172,,51.0634588752229,130000.0,39.0,11.7193573464628,7.396E8
2007,"Niger","NER",157.368,,,-0.933385517568104,,,9.71698E8,6.9515,2.7E7,4.24570020468757E9,3.30000001246353,280.0,630.0,3.99799875787773E9,8.96734253705594E9,,14.4460785795176,47.0,,,,3.32847461580488,0.388866988864384,56.8917073170732,,,40.4880212244401,,6.34022264452801,175.5,313.895065499104,5.4159E8,3.28231002412827,1.41950851012583E7,0.8,39.6040600958634,71.4863576610772,246.564213953867,13.6383518926944,,,1267000.0,23.0,,7.8108E7
2007,"Nigeria","NGA",126.583,32.5899103789672,,,,40.1495934210973,8.933714E9,5.322,6.08673E9,1.65920866365374E11,6.4498281067652,970.0,1850.0,1.43292510503958E11,2.74276959762703E11,,,62.0,29.6478856898442,,39.3256343970094,4.80824995426966,6.75753564708175,46.8331707317073,,52.0409770582174,57.5876935150456,5.84454309953589E-4,27.2974788075683,188.8,168.384026835871,2.04233E9,2.22964883178329,1.47982941152793E8,3.1,,,1493.41537800507,,,28.0844552240234,923770.0,34.0,1.42340999032146,9.221E9
2007,"Northern Mariana Islands","MNP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04949910296549,83800.0,,,,,,,,460.0,,,
2007,"Norway","NOR",8.561,1.43724132057656,,18.0454040549782,,45.7983877945692,,1.9,3.78803655974764E9,3.88412405957316E11,3.65661514836464,77370.0,53650.0,3.64349962862676E11,2.52638312025289E11,23.0577527597368,17.6249519568345,92.0,30.1445433131423,,43.0382153589291,1.60582572383676,84.8004301410466,80.3960975609756,,92.0207257847675,55.7795527838544,1.51263397894461,110.244156433227,3.6,133.969346073886,,1.03473451527825,4709153.0,0.1,96.760289426593,99.316535484969,81118.6215440441,50.3088384048012,,55.5245433204944,323800.0,7.0,,6.12722E8
2007,"Oman","OMN",10.441,,,,,,,3.089,2.37633289986996E9,,,,,,,,0.455888345896714,97.0,,,,,9.06337928203819,75.7953658536585,,,,,91.6993391412027,12.0,180.823894356009,-3.13E7,2.08466739229256,2726301.0,,88.1539209219981,98.6472744352053,513.516299190735,,,,309500.0,35.0,,3.9012E7
2007,"Pakistan","PAK",45.691,20.5633884007473,38.8,-4.14939904610857,29.6,14.1120561627794,4.0679755E10,3.885,5.333E9,1.42893426376398E11,6.01454150204567,860.0,2540.0,1.40253640584361E11,4.12945520861133E11,22.8952169584265,1.37435121174831,80.0,21.2202496441965,,26.6023033417081,7.93779413778996,10.7704636560411,65.4836585365854,,49.1710723031589,35.2902868093931,3.54227197197364,38.7495137813154,90.4,65.5391904665047,2.21242E9,2.16464981162964,1.6248139874818E8,0.1,63.3314094739872,79.8479041253852,338.500286332721,14.3865077267957,,52.8343082575447,796100.0,24.0,8.90043793622554,5.998E9
2007,"Palau","PLW",,3.49792824153641,,,,67.760470877539,,,,1.64289E8,2.09999999999999,8250.0,,1.66384522428629E8,,,,91.0,64.0742837317167,,20.7038354092582,2.74298099945585,,,,,76.6941182915472,,53.0254162470102,10.42,93.1484666233318,2.234E7,0.573200834900153,20162.0293751165,,,99.0655457542686,,,,75.7982363492054,460.0,28.0,,
2007,"Panama","PAN",82.6,6.65893446963012,,,,79.9906596733965,9.862188E9,2.561,1.9072E9,1.94854E10,11.5430551362986,5500.0,10610.0,1.83837319748237E10,3.54584119464101E10,23.4970798649245,0.080328988541828,89.0,75.0166791546491,,16.5086609011371,1.93703404702559,22.309763060875,75.5663414634146,,31.9136379032506,41.2398000554261,,90.1224551716433,22.7,93.9533437329683,-1.3484E8,1.60128910285291,3340604.72971589,1.0,98.8152327221439,100.997025177861,44129.7345623221,,,76.8324046292328,75520.0,18.0,5.27913093055905,1.803E8
2007,"Papua New Guinea","PNG",55.022,35.4585704542659,,,,89.5045523397787,2.245133E9,3.785,9.57728430033554E7,6.25873819163293E9,6.20987252256444,850.0,1870.0,5.40151291292728E9,1.18204557284216E10,19.6955403780949,,58.0,68.0112555186002,,44.9385628514887,2.43668248920844,1.81844138956048,57.42,,,122.567197494461,0.555229126349665,4.74376014667952,65.1,177.164431488261,3.172E8,1.95451224996248,6324097.1449619,1.5,,,126658.395916343,,,19.6028666942454,462840.0,56.0,,1.3315E7
2007,"Paraguay","PRY",72.3,22.0014388044115,,1.75655496831248,,50.9220902105284,3.569541E9,3.083,1.964E8,1.22222875662036E10,6.76130442689072,1710.0,4520.0,1.04621439319675E10,2.76519360669122E10,18.0386876721254,6.40031064535684,80.0,53.9164448293489,3.4,19.9769479839505,10.2275620645468,8.66390601615271,71.7585365853659,,,81.8586532660653,0.773837128035151,76.6990320285223,28.8,99.2340425531915,1.08E8,1.72205124359034,6120495.75574082,0.6,,,15358.2330176164,20.3450148941336,,58.021613211638,406750.0,35.0,6.23654277200109,4.8389E8
2007,"Peru","PER",54.7,6.63729521669582,,1.95566292338021,,28.8698254444252,3.2154419E10,2.599,5.34256E9,1.07291240775086E11,8.8567316524182,3340.0,7070.0,9.52884843942202E10,2.01539517753805E11,22.9232535217086,2.05891294135096,99.0,22.4017516645338,,36.9644041041089,2.03769847969029,26.7862535362722,73.1343902439024,,98.7593294984106,45.0879201792523,1.16701066028495,54.0795105849379,19.9,161.890694239291,2.6301E8,1.17317090420612,2.8508481E7,0.5,103.88008415508,102.06679718241,56684.8861572106,19.9690148926557,,56.3983006791953,1285220.0,72.0,25.0162354570013,2.130815E9
2007,"Philippines","PHL",44.971,14.189889787566,,-1.46709854359622,,42.5218926873534,6.5845349E10,3.11,2.928E9,1.44042655197614E11,7.07881532877074,1600.0,3660.0,1.41526112830855E11,3.24979704849335E11,15.3812828612096,53.588279192551,92.0,42.2751332509259,,31.5640588749623,2.93026102959426,5.9739725288564,71.6956097560976,,71.6623140960469,75.2982933084647,0.935532379327564,64.6370481993066,28.2,81.6710686342107,6.3446E8,1.84181391789802,8.8718185E7,,94.1521792697008,102.087663864991,5399.11856853248,15.7559610946402,,54.2460513374717,300000.0,58.0,13.6611544177073,1.6302E10
2007,"Poland","POL",13.915,4.31716495941475,,-2.0007385562077,,40.6115721887641,1.95374298E11,1.31,2.2959E10,4.24789821809376E11,6.69999999999999,9870.0,15600.0,3.76271298872178E11,5.94809402208793E11,23.6465191709792,3.76225597571557,98.0,43.2992190704062,,31.1158222263366,3.90880909879827,43.9554586816143,75.1439024390244,,48.8057527171721,72.1673274454227,1.93726356416335,108.573368282103,6.8,109.371550518653,,-0.0543050208038707,3.812056E7,0.1,96.3514025777104,99.2538938090473,1406.06538833637,32.5076195516589,,64.5670128142486,312690.0,31.0,25.5587904944587,1.0496E10
2007,"Portugal","PRT",16.489,2.65393328210214,,-2.57592802973283,,32.936830017431,,1.3,5.53410208623726E9,2.22758266725063E11,1.75104120037743,18960.0,21790.0,2.01089218068581E11,2.31144261422831E11,22.1796909608918,8.58302366370414,95.0,40.1009240206665,,24.4607487481987,2.98257834126963,40.0554186872869,78.2970731707317,,59.3728237090468,58.2917393455326,1.95998798201726,126.795873244953,3.8,,,0.22640847104148,1.0608335E7,0.5,,100.51929457773,3582.0889894597,39.3943637135567,,72.8853179696992,92120.0,7.0,,3.94134E9
2007,"Puerto Rico","PRI",53.75,,,,,,,1.7604,,,,,,,,,,,,,,,25.3732403657806,78.4258536585366,,,,,,,,,0.367622707156042,3941160.0,,,,1801.50006597042,,,,8950.0,7.0,,
2007,"Qatar","QAT",15.941,,,,,,,2.43,,,,,,,,,,92.0,,,,,30.8557051847255,75.8353658536585,,,,,111.148139910844,14.9,186.056523318527,,12.8272648314107,1137553.0,,103.741527338455,98.613089938392,44.8330759094302,,,,11000.0,6.0,,
2007,"Romania","ROM",31.231,8.97024939935092,,-2.3571153941191,,31.3361502347418,8.5379642E10,1.29,9.492E9,1.65976294959603E11,6.0,6390.0,12350.0,1.37703010289157E11,2.66207000116857E11,29.6,3.6672198012704,97.0,43.7056832221399,,36.0789791975657,10.8250951611578,23.8786064223797,72.57,,27.0672748846059,66.9450474220091,1.57104027674821,94.7562089403878,14.9,,,-0.189143146569654,2.1546873E7,0.1,120.344458895899,99.2498873325713,1963.16189360749,25.8152341954534,,54.9507714030834,238390.0,14.0,19.0593579111586,8.539E9
2007,"Russian Federation","RUS",25.061,4.76091299958346,,6.2348048042586,,30.4880045108132,3.70172486E11,1.41,5.50732E10,1.29008212749316E12,8.09999999999999,7530.0,14330.0,1.06989376887909E12,2.03648500504527E12,24.560892947004,6.87077364505675,99.0,21.7861971540649,,38.467838156492,13.5262675783504,21.1118930330753,67.5829268292683,,116.50505560608,44.7947450541722,3.46799080861177,114.919071076707,14.5,,,-0.281096460565032,1.421E8,1.1,93.3821154186819,98.4051342826866,30349.7536945813,31.5753893911008,,56.7712488439245,1.709824E7,30.0,9.13616056053038,4.71335E9
